42,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
42,3,89.66,0.0,234.97,65.5,1,1,1.0
42,4,86.5,39.22,117.4,64.88,1,1,1.0
42,6,407.61,68.28,207.46000000000004,101.5,1,1,1.0
43,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
43,3,89.66,0.0,234.97,65.5,1,1,1.0
43,4,72.24,37.44,117.39999999999999,64.88,1,1,1.0
43,6,393.4,72.73,182.46000000000004,83.67,1,1,1.0
44,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
44,3,89.66,0.0,234.97,65.5,1,1,1.0
44,4,59.76,32.98,117.4,64.88,1,1,1.0
44,6,363.1,64.71,182.47000000000003,83.67,1,1,1.0
45,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
45,3,89.66,0.0,234.97,65.5,1,1,1.0
45,4,49.96,32.98,117.4,64.88,1,1,1.0
45,6,336.37,58.48,182.47000000000003,83.66,1,1,1.0
46,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
46,3,89.66,0.0,234.97,65.5,1,1,1.0
46,4,41.0,32.09,107.65,59.50999999999999,1,1,1.0
46,6,324.79,58.48,166.40999999999997,80.12,1,1,1.0
47,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
47,3,89.66,0.0,234.97,65.5,1,1,1.0
47,4,33.87,32.09,105.82999999999998,53.31,1,1,1.0
47,6,303.4,59.37,161.10000000000002,74.72999999999999,1,1,1.0
48,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
48,3,89.66,0.0,234.97,65.5,1,1,1.0
48,4,24.96,32.09,99.63999999999999,51.50999999999999,1,1,1.0
48,6,284.69,56.69,152.20999999999998,71.21000000000001,1,1,1.0
49,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
49,3,89.66,0.0,234.97,65.5,1,1,1.0
49,4,12.53,26.62,99.64,51.50999999999999,1,1,1.0
49,6,262.31,53.21,152.21999999999997,71.21000000000001,1,1,1.0
50,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
50,3,89.66,0.0,234.97,65.5,1,1,1.0
50,4,2.59,25.13,99.64,51.510000000000005,1,1,1.0
50,6,242.42,49.73,152.22,71.21000000000001,1,1,1.0
51,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
51,3,89.66,0.0,234.97,65.5,1,1,1.0
51,4,0.0,22.15,96.76,51.51,1,1,1.0
51,6,220.05,45.75,152.20999999999998,71.21,1,1,1.0
52,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
52,3,89.66,0.0,234.97,65.5,1,1,1.0
52,4,0.0,22.15,86.8,48.550000000000004,1,1,1.0
52,6,203.1,49.23,137.84,65.27000000000001,1,1,1.0
53,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
53,3,89.66,0.0,234.97,65.5,1,1,1.0
53,4,0.0,22.15,73.4,46.550000000000004,1,1,1.0
53,6,185.7,39.29,137.84000000000003,65.27000000000001,1,1,1.0
54,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
54,3,89.66,0.0,234.97,65.5,1,1,1.0
54,4,0.0,22.15,63.5,45.050000000000004,1,1,1.0
54,6,177.2,37.8,128.93,65.3,1,1,1.0
55,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
55,3,89.66,0.0,234.97,65.5,1,1,1.0
55,4,0.0,18.67,62.01,45.05,1,1,1.0
55,6,159.8,34.81,128.93,65.31,1,1,1.0
56,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
56,3,89.66,0.0,234.97,65.5,1,1,1.0
56,4,0.0,18.67,45.1,45.03,1,1,1.0
56,6,149.36,34.81,120.44,61.28999999999999,1,1,1.0
57,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
57,3,89.66,0.0,234.97,65.5,1,1,1.0
57,4,0.0,18.67,36.6,43.53,1,1,1.0
57,6,138.92,33.32,120.44000000000003,61.29,1,1,1.0
58,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
58,3,89.66,0.0,234.97,65.5,1,1,1.0
58,4,0.0,18.67,28.1,41.03,1,1,1.0
58,6,126.49,32.33,112.51,60.269999999999996,1,1,1.0
59,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
59,3,89.66,0.0,234.97,65.5,1,1,1.0
59,4,0.0,21.62,21.61,35.099999999999994,1,1,1.0
59,6,107.09,31.33,112.52000000000001,60.28,1,1,1.0
60,2,313.98,0.27,398.03999999999996,116.48,1,1,1.0
60,3,89.66,0.0,234.97,65.5,1,1,1.0
60,4,0.0,24.1,13.2,32.62,1,1,1.0
60,6,94.17,29.84,112.51,60.269999999999996,1,1,1.0
